pr_id,user_id,github_username,repo_name,repo_full_name,department,pr_title,pr_state,created_at,merged_at,cycle_time_hours,lines_added,lines_removed,review_count,commit_count,rework_ratio,period
CheatSheetSeries#19794,,epoberezkin,CheatSheetSeries,OWASP/CheatSheetSeries,Security,fix: update CheatSheetSeries component #19794,merged,2021-01-26T12:12:41+00:00,2021-01-30T13:49:10.659044+00:00,97.61,467,385,2,9,0.824,Before
CheatSheetSeries#51390,,dhh,CheatSheetSeries,OWASP/CheatSheetSeries,Security,fix: update CheatSheetSeries component #51390,merged,2021-01-27T05:17:29+00:00,2021-02-02T14:12:27.343732+00:00,152.92,1362,996,3,6,0.731,Before
CheatSheetSeries#78702,,nicolo,CheatSheetSeries,OWASP/CheatSheetSeries,Security,fix: update CheatSheetSeries component #78702,merged,2021-08-08T16:12:59+00:00,2021-08-19T07:20:37.130077+00:00,255.13,980,141,4,3,0.144,Before
CheatSheetSeries#56548,,feross,CheatSheetSeries,OWASP/CheatSheetSeries,Security,fix: update CheatSheetSeries component #56548,merged,2021-03-19T20:38:45+00:00,2021-03-25T10:50:40.458591+00:00,134.2,293,80,7,3,0.273,Before
CheatSheetSeries#85105,,broofa,CheatSheetSeries,OWASP/CheatSheetSeries,Security,fix: update CheatSheetSeries component #85105,merged,2022-02-18T02:27:38+00:00,2022-02-21T19:46:06.057008+00:00,89.31,1780,506,3,5,0.284,Before
CheatSheetSeries#89114,,MarkPieszak,CheatSheetSeries,OWASP/CheatSheetSeries,Security,fix: update CheatSheetSeries component #89114,merged,2021-01-01T16:49:40+00:00,2021-01-07T21:58:58.151578+00:00,149.16,1593,1405,2,3,0.882,Before
CheatSheetSeries#44295,,epoberezkin,CheatSheetSeries,OWASP/CheatSheetSeries,Security,fix: update CheatSheetSeries component #44295,merged,2020-08-20T22:31:39+00:00,2020-08-27T19:35:04.011851+00:00,165.06,1358,912,1,8,0.672,Before
CheatSheetSeries#60818,,fkling,CheatSheetSeries,OWASP/CheatSheetSeries,Security,fix: update CheatSheetSeries component #60818,merged,2021-07-03T18:02:16+00:00,2021-07-06T19:48:31.944740+00:00,73.77,567,73,0,10,0.129,Before
CheatSheetSeries#11974,,meijer-dries,CheatSheetSeries,OWASP/CheatSheetSeries,Security,fix: update CheatSheetSeries component #11974,merged,2022-02-26T22:25:16+00:00,2022-03-03T14:18:06.772416+00:00,111.88,1652,1424,1,12,0.862,Before
CheatSheetSeries#37696,,tj,CheatSheetSeries,OWASP/CheatSheetSeries,Security,fix: update CheatSheetSeries component #37696,merged,2022-06-11T03:41:26+00:00,2022-06-14T19:14:32.054119+00:00,87.55,601,145,2,10,0.241,Before
CheatSheetSeries#79970,,ardeois,CheatSheetSeries,OWASP/CheatSheetSeries,Security,fix: update CheatSheetSeries component #79970,merged,2021-11-10T08:37:49+00:00,2021-11-10T09:07:49+00:00,0.5,473,182,5,3,0.385,Before
CheatSheetSeries#82210,,fkling,CheatSheetSeries,OWASP/CheatSheetSeries,Security,fix: update CheatSheetSeries component #82210,merged,2020-08-01T09:20:34+00:00,2020-08-03T16:01:11.716607+00:00,54.68,315,15,7,5,0.048,Before
CheatSheetSeries#80447,,sindresorhus,CheatSheetSeries,OWASP/CheatSheetSeries,Security,fix: update CheatSheetSeries component #80447,merged,2022-04-30T02:01:12+00:00,2022-05-04T20:46:29.923040+00:00,114.75,83,3,3,7,0.036,Before
CheatSheetSeries#46813,,okonet,CheatSheetSeries,OWASP/CheatSheetSeries,Security,fix: update CheatSheetSeries component #46813,merged,2021-11-18T17:13:51+00:00,2021-11-21T16:24:26.343392+00:00,71.18,179,70,4,12,0.391,Before
CheatSheetSeries#97098,,tannerlinsley,CheatSheetSeries,OWASP/CheatSheetSeries,Security,fix: update CheatSheetSeries component #97098,merged,2021-04-29T04:18:08+00:00,2021-05-05T00:03:00.525127+00:00,139.75,591,279,2,10,0.472,Before
CheatSheetSeries#25662,,kentcdodds,CheatSheetSeries,OWASP/CheatSheetSeries,Security,fix: update CheatSheetSeries component #25662,merged,2021-12-20T15:50:15+00:00,2021-12-27T23:58:44.273749+00:00,176.14,887,575,3,4,0.648,Before
CheatSheetSeries#27582,,ardeois,CheatSheetSeries,OWASP/CheatSheetSeries,Security,fix: update CheatSheetSeries component #27582,merged,2021-01-29T03:51:49+00:00,2021-02-01T21:38:48.324415+00:00,89.78,1101,436,5,6,0.396,Before
CheatSheetSeries#65563,,benawad,CheatSheetSeries,OWASP/CheatSheetSeries,Security,fix: update CheatSheetSeries component #65563,merged,2021-11-25T23:57:57+00:00,2021-11-28T02:39:08.686971+00:00,50.69,1783,448,5,2,0.251,Before
CheatSheetSeries#26676,,antirez,CheatSheetSeries,OWASP/CheatSheetSeries,Security,fix: update CheatSheetSeries component #26676,merged,2020-12-26T04:25:00+00:00,2020-12-27T18:50:11.993451+00:00,38.42,1994,1216,1,7,0.61,Before
CheatSheetSeries#34065,,timdeschryver,CheatSheetSeries,OWASP/CheatSheetSeries,Security,fix: update CheatSheetSeries component #34065,merged,2021-05-27T11:31:18+00:00,2021-06-01T18:07:45.316772+00:00,126.61,1888,860,6,12,0.456,Before
CheatSheetSeries#59090,,dhh,CheatSheetSeries,OWASP/CheatSheetSeries,Security,fix: update CheatSheetSeries component #59090,merged,2021-08-10T11:52:48+00:00,2021-08-16T17:57:30.284518+00:00,150.08,920,360,5,8,0.391,Before
CheatSheetSeries#85624,,jashkenas,CheatSheetSeries,OWASP/CheatSheetSeries,Security,fix: update CheatSheetSeries component #85624,merged,2020-06-15T07:59:53+00:00,2020-06-21T11:07:14.729315+00:00,147.12,750,637,8,4,0.849,Before
CheatSheetSeries#31448,,nicolo-,CheatSheetSeries,OWASP/CheatSheetSeries,Security,fix: update CheatSheetSeries component #31448,merged,2020-12-23T06:46:49+00:00,2020-12-25T22:09:01.840148+00:00,63.37,1626,463,6,3,0.285,Before
CheatSheetSeries#40988,,tj,CheatSheetSeries,OWASP/CheatSheetSeries,Security,fix: update CheatSheetSeries component #40988,merged,2021-07-31T18:21:24+00:00,2021-08-05T03:46:57.649601+00:00,105.43,696,564,0,12,0.81,Before
CheatSheetSeries#11900,,antirez,CheatSheetSeries,OWASP/CheatSheetSeries,Security,fix: update CheatSheetSeries component #11900,merged,2021-01-12T03:08:52+00:00,2021-01-18T03:10:42.189652+00:00,144.03,1502,533,3,8,0.355,Before
CheatSheetSeries#84234,,rauchg,CheatSheetSeries,OWASP/CheatSheetSeries,Security,fix: update CheatSheetSeries component #84234,merged,2020-10-26T03:13:59+00:00,2020-10-31T16:20:33.749431+00:00,133.11,1924,1355,2,1,0.704,Before
CheatSheetSeries#30951,,benawad,CheatSheetSeries,OWASP/CheatSheetSeries,Security,fix: update CheatSheetSeries component #30951,merged,2020-05-08T23:16:35+00:00,2020-05-12T20:12:30.174780+00:00,92.93,1940,932,2,3,0.48,Before
CheatSheetSeries#71640,,gcanti,CheatSheetSeries,OWASP/CheatSheetSeries,Security,fix: update CheatSheetSeries component #71640,merged,2021-10-30T03:11:33+00:00,2021-11-04T05:35:46.591509+00:00,122.4,1646,812,8,12,0.493,Before
CheatSheetSeries#1096,,diegohaz,CheatSheetSeries,OWASP/CheatSheetSeries,Security,fix: update CheatSheetSeries component #1096,merged,2021-10-04T20:59:09+00:00,2021-10-09T05:35:45.324518+00:00,104.61,872,235,0,10,0.269,Before
CheatSheetSeries#30930,,traversymedia,CheatSheetSeries,OWASP/CheatSheetSeries,Security,fix: update CheatSheetSeries component #30930,merged,2021-10-03T19:29:49+00:00,2021-10-09T19:31:28.383282+00:00,144.03,1115,834,8,8,0.748,Before
CheatSheetSeries#74493,,yyx990803,CheatSheetSeries,OWASP/CheatSheetSeries,Security,fix: update CheatSheetSeries component #74493,merged,2021-04-30T19:57:29+00:00,2021-05-03T03:21:42.653414+00:00,55.4,1964,879,2,10,0.448,Before
CheatSheetSeries#12326,,gvanrossum,CheatSheetSeries,OWASP/CheatSheetSeries,Security,fix: update CheatSheetSeries component #12326,merged,2022-06-03T09:06:24+00:00,2022-06-08T14:10:17.030366+00:00,125.06,1979,165,2,10,0.083,Before
CheatSheetSeries#86161,,MarkPieszak,CheatSheetSeries,OWASP/CheatSheetSeries,Security,fix: update CheatSheetSeries component #86161,merged,2023-08-03T03:49:13+00:00,2023-08-03T22:07:58.045773+00:00,18.31,635,595,8,4,0.937,After
CheatSheetSeries#49378,,nicolo-ribaudo,CheatSheetSeries,OWASP/CheatSheetSeries,Security,fix: update CheatSheetSeries component #49378,merged,2023-02-24T10:05:31+00:00,2023-03-03T03:07:28.582750+00:00,161.03,309,226,2,10,0.731,After
CheatSheetSeries#38995,,meijer-dries,CheatSheetSeries,OWASP/CheatSheetSeries,Security,fix: update CheatSheetSeries component #38995,merged,2023-12-31T11:06:12+00:00,2024-01-04T11:28:01.730344+00:00,96.36,805,621,6,4,0.771,After
CheatSheetSeries#32786,,torvalds,CheatSheetSeries,OWASP/CheatSheetSeries,Security,fix: update CheatSheetSeries component #32786,merged,2023-12-06T19:19:13+00:00,2023-12-10T03:25:50.210996+00:00,80.11,1906,167,6,6,0.088,After
CheatSheetSeries#32083,,traversymedia,CheatSheetSeries,OWASP/CheatSheetSeries,Security,fix: update CheatSheetSeries component #32083,merged,2022-11-21T03:46:23+00:00,2022-11-24T06:06:04.178976+00:00,74.33,422,87,6,10,0.206,After
CheatSheetSeries#41515,,tj,CheatSheetSeries,OWASP/CheatSheetSeries,Security,fix: update CheatSheetSeries component #41515,merged,2022-08-14T23:26:51+00:00,2022-08-20T06:27:03.098006+00:00,127.0,782,389,1,6,0.497,After
CheatSheetSeries#39460,,jonathantneal,CheatSheetSeries,OWASP/CheatSheetSeries,Security,fix: update CheatSheetSeries component #39460,merged,2022-09-01T08:16:32+00:00,2022-09-02T02:17:24.828677+00:00,18.01,1543,789,6,6,0.511,After
CheatSheetSeries#50133,,traversymedia,CheatSheetSeries,OWASP/CheatSheetSeries,Security,fix: update CheatSheetSeries component #50133,merged,2023-10-03T23:12:31+00:00,2023-10-08T18:35:12.853555+00:00,115.38,860,795,7,9,0.924,After
CheatSheetSeries#3463,,matz,CheatSheetSeries,OWASP/CheatSheetSeries,Security,fix: update CheatSheetSeries component #3463,merged,2022-10-16T13:09:36+00:00,2022-10-19T05:45:59.317774+00:00,64.61,895,598,8,1,0.668,After
CheatSheetSeries#55552,,dhh,CheatSheetSeries,OWASP/CheatSheetSeries,Security,fix: update CheatSheetSeries component #55552,merged,2022-06-23T18:24:02+00:00,2022-06-27T11:32:20.646921+00:00,89.14,393,82,0,9,0.209,After
CheatSheetSeries#41114,,nicolo-ribaudo,CheatSheetSeries,OWASP/CheatSheetSeries,Security,fix: update CheatSheetSeries component #41114,merged,2023-07-17T10:31:04+00:00,2023-07-21T08:46:12.963956+00:00,94.25,1591,1088,1,4,0.684,After
CheatSheetSeries#3812,,nicolo-,CheatSheetSeries,OWASP/CheatSheetSeries,Security,fix: update CheatSheetSeries component #3812,merged,2023-12-12T04:26:02+00:00,2023-12-19T02:35:23.014949+00:00,166.16,512,120,3,9,0.234,After
CheatSheetSeries#14217,,kentcdodds,CheatSheetSeries,OWASP/CheatSheetSeries,Security,fix: update CheatSheetSeries component #14217,merged,2023-07-28T03:35:34+00:00,2023-07-31T14:38:32.732388+00:00,83.05,1093,453,0,5,0.414,After
CheatSheetSeries#32219,,mattpocock,CheatSheetSeries,OWASP/CheatSheetSeries,Security,fix: update CheatSheetSeries component #32219,merged,2023-01-18T13:45:34+00:00,2023-01-24T19:20:31.455831+00:00,149.58,1686,296,1,7,0.176,After
CheatSheetSeries#3734,,ardeois,CheatSheetSeries,OWASP/CheatSheetSeries,Security,fix: update CheatSheetSeries component #3734,merged,2022-07-16T19:56:48+00:00,2022-07-24T13:32:34.378872+00:00,185.6,1574,174,2,12,0.111,After
CheatSheetSeries#23468,,antirez,CheatSheetSeries,OWASP/CheatSheetSeries,Security,fix: update CheatSheetSeries component #23468,merged,2023-08-28T22:47:06+00:00,2023-08-28T23:17:06+00:00,0.5,1469,1088,2,12,0.741,After
CheatSheetSeries#13762,,nicolo-,CheatSheetSeries,OWASP/CheatSheetSeries,Security,fix: update CheatSheetSeries component #13762,merged,2023-10-31T03:13:18+00:00,2023-10-31T03:43:18+00:00,0.5,203,10,1,1,0.049,After
CheatSheetSeries#68468,,tannerlinsley,CheatSheetSeries,OWASP/CheatSheetSeries,Security,fix: update CheatSheetSeries component #68468,merged,2023-05-09T07:43:32+00:00,2023-05-17T11:31:29.414081+00:00,195.8,1237,1003,7,11,0.811,After
CheatSheetSeries#92703,,dhh,CheatSheetSeries,OWASP/CheatSheetSeries,Security,fix: update CheatSheetSeries component #92703,merged,2022-07-11T07:17:21+00:00,2022-07-14T06:53:08.599702+00:00,71.6,586,158,7,11,0.27,After
CheatSheetSeries#88909,,broofa,CheatSheetSeries,OWASP/CheatSheetSeries,Security,fix: update CheatSheetSeries component #88909,merged,2023-06-11T15:15:07+00:00,2023-06-16T13:20:03.133548+00:00,118.08,1871,873,1,1,0.467,After
CheatSheetSeries#44787,,nicolo-ribaudo,CheatSheetSeries,OWASP/CheatSheetSeries,Security,fix: update CheatSheetSeries component #44787,merged,2022-07-30T04:15:09+00:00,2022-07-31T21:42:38.411634+00:00,41.46,1245,634,1,10,0.509,After
CheatSheetSeries#51286,,pmndrs,CheatSheetSeries,OWASP/CheatSheetSeries,Security,fix: update CheatSheetSeries component #51286,merged,2023-12-23T13:55:18+00:00,2023-12-26T11:34:55.479964+00:00,69.66,1883,439,3,3,0.233,After
CheatSheetSeries#64123,,sindresorhus,CheatSheetSeries,OWASP/CheatSheetSeries,Security,fix: update CheatSheetSeries component #64123,merged,2023-06-23T06:25:48+00:00,2023-06-26T02:09:29.126828+00:00,67.73,172,66,5,1,0.384,After
CheatSheetSeries#17696,,alexdotjs,CheatSheetSeries,OWASP/CheatSheetSeries,Security,fix: update CheatSheetSeries component #17696,merged,2023-06-30T06:21:07+00:00,2023-07-07T22:34:02.349305+00:00,184.22,411,116,5,1,0.282,After
CheatSheetSeries#41454,,jonathantneal,CheatSheetSeries,OWASP/CheatSheetSeries,Security,fix: update CheatSheetSeries component #41454,merged,2023-09-15T17:11:30+00:00,2023-09-18T00:25:18.737552+00:00,55.23,1366,559,8,4,0.409,After
CheatSheetSeries#38549,,academind,CheatSheetSeries,OWASP/CheatSheetSeries,Security,fix: update CheatSheetSeries component #38549,merged,2022-08-24T14:24:59+00:00,2022-08-24T14:54:59+00:00,0.5,1634,1363,3,7,0.834,After
CheatSheetSeries#53197,,jashkenas,CheatSheetSeries,OWASP/CheatSheetSeries,Security,fix: update CheatSheetSeries component #53197,merged,2022-06-28T01:19:58+00:00,2022-07-01T22:47:43.295744+00:00,93.46,1645,150,6,12,0.091,After
CheatSheetSeries#51262,,fkling,CheatSheetSeries,OWASP/CheatSheetSeries,Security,fix: update CheatSheetSeries component #51262,merged,2023-07-24T00:53:05+00:00,2023-07-24T01:23:05+00:00,0.5,1699,1457,0,8,0.858,After
CheatSheetSeries#20922,,pmndrs,CheatSheetSeries,OWASP/CheatSheetSeries,Security,fix: update CheatSheetSeries component #20922,merged,2022-11-23T10:08:57+00:00,2022-11-27T18:42:39.784956+00:00,104.56,962,166,7,6,0.173,After
CheatSheetSeries#16590,,trpc,CheatSheetSeries,OWASP/CheatSheetSeries,Security,fix: update CheatSheetSeries component #16590,merged,2023-08-18T12:10:40+00:00,2023-08-22T03:16:08.657931+00:00,87.09,437,307,0,2,0.703,After
CheatSheetSeries#81558,,theprimeagen,CheatSheetSeries,OWASP/CheatSheetSeries,Security,fix: update CheatSheetSeries component #81558,merged,2022-12-02T10:53:50+00:00,2022-12-07T21:38:16.496461+00:00,130.74,1623,1051,8,2,0.648,After
CheatSheetSeries#69104,,rauchg,CheatSheetSeries,OWASP/CheatSheetSeries,Security,fix: update CheatSheetSeries component #69104,merged,2022-06-25T14:01:59+00:00,2022-06-30T14:02:53.740523+00:00,120.02,914,568,2,11,0.621,After
CheatSheetSeries#89811,,okonet,CheatSheetSeries,OWASP/CheatSheetSeries,Security,fix: update CheatSheetSeries component #89811,merged,2022-11-30T01:58:36+00:00,2022-12-05T09:58:30.678967+00:00,128.0,1919,475,8,7,0.248,After
CheatSheetSeries#30844,,feross,CheatSheetSeries,OWASP/CheatSheetSeries,Security,fix: update CheatSheetSeries component #30844,merged,2022-10-04T20:27:17+00:00,2022-10-10T01:00:40.279537+00:00,124.56,300,67,2,3,0.223,After
CheatSheetSeries#3183,,tj,CheatSheetSeries,OWASP/CheatSheetSeries,Security,fix: update CheatSheetSeries component #3183,merged,2023-05-11T12:08:34+00:00,2023-05-21T13:45:49.664268+00:00,241.62,628,77,4,11,0.123,After
CheatSheetSeries#48615,,epoberezkin,CheatSheetSeries,OWASP/CheatSheetSeries,Security,fix: update CheatSheetSeries component #48615,merged,2023-01-20T08:23:02+00:00,2023-01-25T07:24:35.083132+00:00,119.03,1841,11,6,6,0.006,After
CheatSheetSeries#2646,,gcanti,CheatSheetSeries,OWASP/CheatSheetSeries,Security,fix: update CheatSheetSeries component #2646,merged,2023-05-27T04:02:02+00:00,2023-05-30T13:12:36.152196+00:00,81.18,935,431,1,11,0.461,After
CheatSheetSeries#32208,,tannerlinsley,CheatSheetSeries,OWASP/CheatSheetSeries,Security,fix: update CheatSheetSeries component #32208,merged,2023-10-29T10:34:12+00:00,2023-11-06T00:08:38.486449+00:00,181.57,1005,264,2,2,0.263,After
CheatSheetSeries#31736,,benawad,CheatSheetSeries,OWASP/CheatSheetSeries,Security,fix: update CheatSheetSeries component #31736,merged,2022-07-12T18:38:24+00:00,2022-07-21T20:53:11.149216+00:00,218.25,1118,637,8,10,0.57,After
CheatSheetSeries#58051,,traversymedia,CheatSheetSeries,OWASP/CheatSheetSeries,Security,fix: update CheatSheetSeries component #58051,merged,2022-11-23T06:51:25+00:00,2022-11-26T02:02:51.789550+00:00,67.19,519,102,6,5,0.197,After
CheatSheetSeries#2363,,addyosmani,CheatSheetSeries,OWASP/CheatSheetSeries,Security,fix: update CheatSheetSeries component #2363,merged,2023-04-19T18:05:33+00:00,2023-04-20T16:40:27.950688+00:00,22.58,894,529,6,11,0.592,After
CheatSheetSeries#83550,,yyx990803,CheatSheetSeries,OWASP/CheatSheetSeries,Security,fix: update CheatSheetSeries component #83550,merged,2023-08-25T22:09:40+00:00,2023-08-25T22:39:40+00:00,0.5,717,113,7,7,0.158,After
CheatSheetSeries#92879,,colinhacks,CheatSheetSeries,OWASP/CheatSheetSeries,Security,fix: update CheatSheetSeries component #92879,merged,2023-11-18T07:32:56+00:00,2023-11-22T15:28:00.055581+00:00,103.92,1960,1461,1,3,0.745,After
CheatSheetSeries#85167,,theprimeagen,CheatSheetSeries,OWASP/CheatSheetSeries,Security,fix: update CheatSheetSeries component #85167,merged,2023-01-24T17:44:02+00:00,2023-01-24T18:14:02+00:00,0.5,1411,769,5,12,0.545,After
CheatSheetSeries#56806,,tannerlinsley,CheatSheetSeries,OWASP/CheatSheetSeries,Security,fix: update CheatSheetSeries component #56806,merged,2023-09-18T22:43:41+00:00,2023-09-22T21:55:51.273833+00:00,95.2,944,387,6,10,0.41,After
CheatSheetSeries#6261,,sindresorhus,CheatSheetSeries,OWASP/CheatSheetSeries,Security,fix: update CheatSheetSeries component #6261,merged,2022-10-21T09:55:27+00:00,2022-10-27T01:59:51.909912+00:00,136.07,1397,1307,8,3,0.936,After
CheatSheetSeries#92525,,tannerlinsley,CheatSheetSeries,OWASP/CheatSheetSeries,Security,fix: update CheatSheetSeries component #92525,merged,2023-06-23T11:51:01+00:00,2023-06-26T04:21:48.932616+00:00,64.51,1733,931,6,10,0.537,After
CheatSheetSeries#42082,,alexdotjs,CheatSheetSeries,OWASP/CheatSheetSeries,Security,fix: update CheatSheetSeries component #42082,merged,2023-01-22T17:49:58+00:00,2023-01-29T08:46:29.745417+00:00,158.94,690,297,6,4,0.43,After
CheatSheetSeries#88558,,theprimeagen,CheatSheetSeries,OWASP/CheatSheetSeries,Security,fix: update CheatSheetSeries component #88558,merged,2023-02-04T16:45:57+00:00,2023-02-08T07:54:52.319656+00:00,87.15,613,463,2,1,0.755,After
CheatSheetSeries#33395,,nicolo-,CheatSheetSeries,OWASP/CheatSheetSeries,Security,fix: update CheatSheetSeries component #33395,merged,2022-07-28T03:23:18+00:00,2022-08-02T22:49:34.098697+00:00,139.44,801,523,2,12,0.653,After
CheatSheetSeries#31740,,ardeois,CheatSheetSeries,OWASP/CheatSheetSeries,Security,fix: update CheatSheetSeries component #31740,merged,2023-11-26T12:09:30+00:00,2023-12-01T22:34:50.549855+00:00,130.42,1079,158,2,11,0.146,After
CheatSheetSeries#55989,,nicolo-,CheatSheetSeries,OWASP/CheatSheetSeries,Security,fix: update CheatSheetSeries component #55989,merged,2023-01-12T00:43:01+00:00,2023-01-17T13:33:50.774964+00:00,132.85,1952,589,3,6,0.302,After
CheatSheetSeries#84392,,matz,CheatSheetSeries,OWASP/CheatSheetSeries,Security,fix: update CheatSheetSeries component #84392,merged,2022-10-22T00:31:54+00:00,2022-10-29T03:54:12.036187+00:00,171.37,146,126,5,8,0.863,After
CheatSheetSeries#26283,,dhh,CheatSheetSeries,OWASP/CheatSheetSeries,Security,fix: update CheatSheetSeries component #26283,merged,2022-10-03T11:16:51+00:00,2022-10-05T06:58:47.062846+00:00,43.7,1182,1127,0,3,0.953,After
CheatSheetSeries#36188,,nicolo-ribaudo,CheatSheetSeries,OWASP/CheatSheetSeries,Security,fix: update CheatSheetSeries component #36188,merged,2022-07-29T00:40:53+00:00,2022-08-03T15:16:51.904193+00:00,134.6,403,19,3,1,0.047,After
CheatSheetSeries#84458,,jashkenas,CheatSheetSeries,OWASP/CheatSheetSeries,Security,fix: update CheatSheetSeries component #84458,merged,2023-07-03T08:13:12+00:00,2023-07-03T08:43:12+00:00,0.5,1489,57,2,2,0.038,After
CheatSheetSeries#24657,,broofa,CheatSheetSeries,OWASP/CheatSheetSeries,Security,fix: update CheatSheetSeries component #24657,merged,2023-03-27T21:58:23+00:00,2023-04-01T15:49:18.287950+00:00,113.85,1815,399,8,9,0.22,After
